,index,movieId,title,genres,databaseId
4036,25106,115667,"Love, Rosie (2014)",Comedy|Romance,86002
4037,25111,115680,Time Lapse (2014),Crime|Drama|Sci-Fi|Thriller,163152
4038,25123,115713,Ex Machina (2015),Drama|Sci-Fi|Thriller,117126
4039,25128,115746,Runaway (2009),Action|Animation|Comedy,154477
4040,25172,115887,"Sniper, The (2009)",Action|Thriller,162022
4041,25193,115935,Tom Sawyer (2000),Adventure|Animation|Children,154033
4042,25238,116028,Children of the Corn (2009),Drama|Horror|Thriller,123700
4043,25296,116161,Foxcatcher (2014),Drama,151059
4044,25319,116207,Zulu (2013),Crime|Drama|Thriller,109495
4045,25325,116219,Tinker Bell and the Lost Treasure (2009),Adventure|Animation|Children|Fantasy,183480
4046,25326,116221,Tyson (1995),Drama,177218
4047,25366,116307,You're Not You (2014),Drama,123625
4048,25390,116397,Stonehearst Asylum (2014),Thriller,92501
4049,25436,116493,The Returned (2013),Drama|Horror|Thriller,192063
4050,25453,116529,Stalingrad (2013),Action|Drama|War|IMAX,199539
4051,25483,116602,"Double, Double, Toil and Trouble (1993)",Adventure|Children|Comedy|Fantasy|Horror,178849
4052,25496,116680,Twice-Told Tales (1963),Horror|Mystery|Romance|Sci-Fi,169522
4053,25531,116758,Death Racers (2008),Action|Adventure|Comedy|Sci-Fi|Thriller,87741
4054,25539,116781,Serena (2014),Drama,188493
4055,25546,116797,The Imitation Game (2014),Drama|Thriller|War,104989
4056,25547,116799,Inherent Vice (2014),Comedy|Crime|Drama|Mystery|Romance,129025
4057,25566,116841,Rosewater (2014),Drama,123405
4058,25572,116853,A Good Marriage (2014),Thriller,179887
4059,25573,116855,The Way He Looks (2014),Drama|Romance,176499
4060,25595,116905,Patema Inverted (2013),Adventure|Animation|Drama|Fantasy|Sci-Fi,166243
4061,25596,116907,Fed Up (2014),Documentary,102343
4062,25631,116977,Dumb and Dumber To (2014),Comedy,107420
4063,25635,116985,The Longest Week (2014),Comedy|Drama,117804
4064,25677,117176,The Theory of Everything (2014),Drama|Romance,151700
4065,25686,117194,Dolphin Tale 2 (2014),Children|Drama,108551
4066,25724,117370,The Seven-Ups (1973),Action|Crime|Drama|Thriller,161062
4067,25738,117438,When Marnie Was There (2014),Animation|Drama,172150
4068,25740,117442,The Monkey King (2014),Action|Adventure|Children|IMAX,161762
4069,25741,117444,Song of the Sea (2014),Animation|Children|Fantasy,107216
4070,25742,117446,Expelled from Paradise (2014),Animation|Sci-Fi,81625
4071,25743,117448,Kiki's Delivery Service (2014),Fantasy,167973
4072,25752,117466,In the Heart of the Sea (2015),Action|Adventure|Drama,85961
4073,25783,117529,Jurassic World (2015),Action|Adventure|Drama|Sci-Fi|Thriller,90248
4074,25785,117533,Citizenfour (2014),Documentary,122389
4075,25793,117549,The Taking of Deborah Logan (2014),Horror|Thriller,194251
4076,25813,117590,Horrible Bosses 2 (2014),Comedy|Crime,165438
4077,25859,117682,Elvis and Anabelle (2007),Drama|Romance,107628
4078,25873,117710,Murder on the Orient Express (2001),Crime|Drama|Mystery,201476
4079,25882,117728,Moving Violations (1985),Comedy,128853
4080,25903,117851,Penguins of Madagascar (2014),Adventure|Animation|Children|Comedy,108801
4081,25918,117881,Still Alice (2014),Drama,92904
4082,25921,117887,Paddington (2014),Children|Comedy,134461
4083,25988,118103,Come Back to Me (2014),Horror,110419
4084,25998,118173,The Batman vs. Dracula (2005),Action|Animation|Horror|Thriller,96426
4085,26056,118300,Home Alone: The Holiday Heist (2012),Children|Comedy|Crime,120629
4086,26102,118496,A Cinderella Story: Once Upon a Song (2011),Children|Comedy|Romance,155078
4087,26131,118570,Jarhead 2: Field of Fire (2014),Action|Drama|War,177725
4088,26139,118684,Jingle All the Way 2 (2014),Children|Comedy,135678
4089,26145,118696,The Hobbit: The Battle of the Five Armies (2014),Adventure|Fantasy,163410
4090,26147,118700,Selma (2014),Drama,178595
4091,26148,118702,Unbroken (2014),Drama|War,114923
4092,26154,118718,White Mischief (1987),Crime|Drama|Romance|Thriller,142775
4093,26160,118734,Zorro (1975),Action|Adventure|Comedy|Western,126947
4094,26237,118896,Mommy (2014),Drama,112623
4095,26239,118900,Wild (2014),Drama,192443
4096,26274,118985,Big Eyes (2014),Drama,95051
4097,26277,118997,Into the Woods (2014),Children|Comedy|Fantasy|Musical,97306
4098,26312,119141,The Interview (2014),Action|Comedy,95495
4099,26319,119155,Night at the Museum: Secret of the Tomb (2014),Adventure|Children|Comedy|Fantasy,117677
4100,26460,119798,Final (2001),Drama|Sci-Fi|Thriller,153792
4101,26539,120132,Annie (2014),Children|Comedy|Drama|Musical,80336
4102,26557,120222,Foodfight! (2012),Action|Animation|Children|Comedy,98729
4103,26629,120438,Garfield Gets Real (2007),Animation|Children|Comedy,197037
4104,26642,120466,Chappie (2015),Action|Thriller,138767
4105,26645,120474,Toy Story That Time Forgot (2014),Animation|Children,192459
4106,26702,120637,Blackhat (2015),Action|Crime|Drama|Mystery|Thriller,76336
4107,26738,120799,Terminator Genisys (2015),Action|Adventure|Sci-Fi|Thriller,109049
4108,26759,120841,Frankenstein (2004),Drama|Horror|Sci-Fi|Thriller,123395
4109,26802,120934,Korengal (2014),Documentary|War,158390
4110,26814,121007,Space Buddies (2009),Adventure|Children|Fantasy|Sci-Fi,122273
4111,26824,121027,Stay (2013),Drama,179514
4112,26859,121099,101 Dalmatians II: Patch's London Adventure (2003),Animation|Children,107394
4113,26864,121113,Shriek If You Know What I Did Last Friday the Thirteenth (2000),Comedy|Horror,194829
4114,26865,121115,Tarzan (2013),Adventure|Animation|Children|Drama,139510
4115,26866,121117,Highlander: The Source (2007),Action|Adventure|Fantasy|Sci-Fi,178852
4116,26871,121129,The Hungover Games (2014),Comedy,93073
4117,26882,121155,Kevin Hart: Let Me Explain (2013),Comedy|Documentary,83617
4118,26898,121190,When in Rome (2002),Children|Comedy,93409
4119,26915,121231,It Follows (2014),Horror,132506
4120,26932,121265,The Stranger (2010),Action|Thriller,194059
4121,26938,121277,U.F.O. (2012),Action|Sci-Fi,109497
4122,26975,121354,Cyrus: Mind of a Serial Killer (2010),Crime|Horror|Mystery|Thriller,147007
4123,27020,121457,Switching Goals (1999),Children|Comedy,167942
4124,27023,121463,The End (2012),Drama|Sci-Fi|Thriller,204088
4125,27082,121618,The Great Gatsby (1926),Drama,76145
4126,27117,121707,Pets (1974),Drama,87064
4127,27264,122039,Snow Buddies (2008),Adventure|Children,169633
4128,27274,122062,The Elephant Man (1982),Drama,149363
4129,27283,122084,Solomon and Sheba (1959),Drama|Romance|War,145693
4130,27285,122088,Water (1985),Adventure|Comedy|Drama,116149
4131,27339,122228,PT 109 (1963),Drama|War,180620
4132,27355,122264,Knights (1993),Action|Adventure|Sci-Fi,152036
4133,27444,122455,Holy Water (2009),Comedy,78361
4134,27450,122470,Inside Out (2011),Crime|Drama,96274
4135,27473,122519,The Search for Santa Paws (2010),Adventure|Children,139642
4136,27491,122559,Popstar (2005),Children|Comedy|Romance,126046
4137,27509,122595,The Deep Six (1958),Drama|War,176726
4138,27555,122699,The Little Rascals Save the Day (2014),Children|Comedy,184648
4139,27572,122735,Night of Dark Shadows (1971),Drama|Horror|Mystery|Romance|Thriller,83570
4140,27590,122774,Monster (2008),Action|Horror|Sci-Fi,81819
4141,27604,122805,Piranha (1995),Horror,104483
4142,27610,122817,The Tooth Fairy (2006),Horror,192647
4143,27640,122882,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller,112069
4144,27641,122884,Insidious: Chapter 3 (2015),Fantasy|Horror|Thriller,76170
4145,27644,122890,Warcraft (2016),Action|Adventure|Fantasy,137821
4146,27645,122892,Avengers: Age of Ultron (2015),Action|Adventure|Sci-Fi,165308
4147,27647,122896,Pirates of the Caribbean: Dead Men Tell No Tales (2017),(no genres listed),124024
4148,27648,122898,Justice League (2017),Action|Adventure|Sci-Fi,177160
4149,27649,122900,Ant-Man (2015),Action|Adventure|Sci-Fi,152789
4150,27650,122902,Fantastic Four (2015),Action|Adventure|Fantasy|Sci-Fi,136289
4151,27651,122904,Deadpool (2016),Action|Adventure|Comedy|Sci-Fi,78340
4152,27655,122916,Thor: Ragnarok (2017),Action|Adventure|Sci-Fi,169419
4153,27657,122920,Captain America: Civil War (2016),Action|Sci-Fi|Thriller,158006
4154,27658,122922,Doctor Strange (2016),Action|Adventure|Sci-Fi,90120
4155,27659,122924,X-Men: Apocalypse (2016),Action|Adventure|Fantasy|Sci-Fi,133236
4156,27730,123083,Heidi (1993),Children,152037
4157,27732,123087,The Return of Sabata (1971),Action|Western,186903
4158,27827,123308,Suddenly (2013),Thriller,129006
4159,27848,123353,The Hornet's Nest (2014),Documentary|War,165836
4160,27872,123401,Man-Proof (1938),Comedy|Drama|Romance,78943
4161,27883,123425,The Last Gangster (1937),Crime|Drama|Thriller,200156
4162,27935,123545,The Blue Lagoon (1949),Drama|Romance,92233
4163,28047,123802,Kid Blue (1973),Comedy|Western,186743
4164,28298,124390,The Pit and the Pendulum (2009),Horror|Thriller,200058
4165,28346,124494,The Fabulous Dorseys (1947),Drama,182244
4166,28369,124544,Perfume (2001),Comedy|Drama,82022
4167,28451,124725,The Big Cube (1969),Mystery|Thriller,168455
4168,28514,124859,The Gambler (2014),Crime|Drama|Thriller,109558
4169,28541,124915,The Hills Run Red (1966),Action|Western,155147
4170,28573,124987,Snow White (1987),Children,100382
4171,28633,125111,The Three Stooges Go Around the World in a Daze (1963),Comedy,176075
4172,28717,125287,Heidi (2005),Children|Drama,159244
4173,28740,125337,The Lovers (1994),Children|Drama|Fantasy|Romance,89930
4174,28806,125481,In Cold Blood (1996),Crime,106494
4175,28905,125854,The Diary of Anne Frank (1980),Drama,184318
4176,28915,125874,2012: Ice Age (2011),Action|Adventure|Sci-Fi,197849
4177,28934,125912,Not Another Happy Ending (2013),Comedy|Drama|Romance,78779
4178,28935,125914,Mortdecai (2015),Adventure|Comedy|Mystery|Romance,166078
4179,28936,125916,Fifty Shades of Grey (2015),Drama|Romance,79935
4180,28946,125936,Crac (1981),Animation,98306
4181,28953,125950,Guyana Tragedy: The Story of Jim Jones (1980),Drama,205566
4182,28963,125970,Halloweentown (1998),Adventure|Children|Comedy|Fantasy,78241
4183,28982,126008,Signs (2008),Romance,197111
4184,28983,126008,Signs (2008),Romance,93706
4185,29037,126120,All About Anna (2005),Comedy|Drama|Romance,185919
4186,29129,126418,We'll Never Have Paris (2014),Comedy|Romance,101529
4187,29140,126482,Strange Magic (2015),Animation|Children|Fantasy|Musical,127628
4188,29143,126546,7 Days in Havana (2012),Drama,85442
4189,29153,126575,Everly (2014),Action|Thriller,120598
4190,29160,126591,The Humanoid (1979),Fantasy|Sci-Fi,77737
4191,29166,126693,Pinocchio (2012),Animation|Children,103527
4192,29168,126713,Exterminator 2 (1984),Action,176530
4193,29260,127001,Pan (1995),Drama,104942
4194,29307,127096,Project Almanac (2015),Sci-Fi|Thriller,76861
4195,29311,127108,Brooklyn (2015),Drama|Romance,114633
4196,29316,127118,I Am Michael (2015),Drama,102104
4197,29324,127134,A Walk in the Woods (2015),Adventure|Comedy|Drama,204073
4198,29327,127140,Sleeping with Other People (2015),Comedy|Drama|Romance,178170
4199,29353,127192,The Bronze (2015),Comedy|Drama,194869
4200,29356,127198,Dope (2015),Comedy|Drama,152769
4201,29358,127202,Me and Earl and the Dying Girl (2015),Drama,141138
4202,29359,127204,The Overnight (2015),Comedy,82990
4203,29426,127341,Longshot (2001),Action|Comedy|Crime|Drama|Romance|Thriller,179146
4204,29434,127441,Last Days in Vietnam (2014),Documentary|War,82087
4205,29555,128025,Naked Gun (1956),Western,88960
4206,29603,128153,Killing Kennedy (2013),Drama,165965
4207,29610,128167,Beer for My Horses (2008),Action|Comedy,183296
4208,29611,128169,Beethoven's 3rd (2000),Children|Comedy,168560
4209,29662,128287,The Red and the Black (1954),Drama,101315
4210,29682,128360,The Hateful Eight (2015),Western,114109
4211,29737,128512,Paper Towns (2015),Drama|Mystery|Romance,96766
4212,29741,128520,The Wedding Ringer (2015),Comedy,185656
4213,29774,128592,The Boy Next Door (2015),Mystery|Thriller,146584
4214,29788,128620,Victoria (2015),Crime|Drama|Romance,148016
4215,29814,128684,Artifact (2012),Documentary,89815
4216,29819,128695,The Dark Valley (2014),Western,190401
4217,29871,128832,The Last Five Years (2014),Comedy|Drama|Musical|Romance,129873
4218,29874,128838,Crimson Peak (2015),Horror,93509
4219,29926,128944,"Honey, We Shrunk Ourselves (1997)",Action|Adventure|Children|Comedy|Sci-Fi,174485
4220,29930,128952,House IV (1992),Fantasy|Horror|Thriller,163093
4221,29941,128975,Hot Tub Time Machine 2 (2015),Comedy|Sci-Fi,170316
4222,29950,128997,Night of the Devils (1972),Horror,99182
4223,30019,129250,Superfast! (2015),(no genres listed),193732
4224,30060,129354,Focus (2015),Comedy|Crime|Drama|Romance,158059
4225,30070,129374,Annie (1976),Drama,81468
4226,30116,129474,Bachelor Party Vegas (2006),Adventure|Comedy,117271
4227,30154,129659,"McFarland, USA (2015)",Drama,169169
4228,30274,129937,Run All Night (2015),Action|Crime|Drama|Thriller,193971
4229,30317,130052,Clown (2014),Drama|Horror,124333
4230,30327,130073,Cinderella (2015),Children|Drama|Fantasy|Romance,113684
4231,30328,130075,Frozen Fever (2015),Adventure|Animation,174518
4232,30387,130237,Wild Thing (1987),(no genres listed),79439
4233,30468,130448,Poltergeist (2015),Horror|Thriller,91552
4234,30469,130450,Pan (2015),Adventure|Children|Fantasy,193894
4235,30475,130462,The Boy (2015),Drama|Horror|Thriller,181859
4236,30485,130488,The Infinite Man (2014),Comedy,141191
4237,30501,130520,Home (2015),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,127919
4238,30512,130542,Honky,Drama,142531
4239,30550,130634,Furious 7 (2015),Action|Crime|Thriller,167208
4240,30554,130642,Backcountry (2014),Drama|Horror|Thriller,119886
4241,30573,130686,The Final Girls (2015),Comedy|Horror,130057
4242,30708,131013,Get Hard (2015),Comedy|Crime,173785
4243,30740,131094,Rudolph the Red-Nosed Reindeer: The Movie (1998),Animation|Children,187682
4244,30865,131389,Sabrina the Teenage Witch (1996),Children|Comedy|Fantasy|Sci-Fi,179909
4245,30984,131656,Shaun the Sheep Movie (2015),Adventure|Animation|Children|Comedy,113679
4246,31008,131714,Last Knights (2015),Action|Adventure,168074
4247,31019,131739,Batman vs. Robin (2015),Action|Adventure|Animation,123825
4248,31140,132012,Lemonade Mouth (2011),Children,116956
4249,31154,132046,Tomorrowland (2015),Action|Adventure|Children|Mystery|Sci-Fi,162652
4250,31194,132140,Good Deeds (2012),Comedy|Drama|Romance,190247
4251,31202,132157,Paul Blart: Mall Cop 2 (2015),Action|Comedy|Crime,89176
4252,31248,132261,King Lear (1971),Drama,120068
4253,31264,132296,The Outsider (1981),Drama,202305
4254,31290,132356,Survivor (2014),Action|Fantasy|Sci-Fi,205942
4255,31322,132424,The Longest Ride (2015),Drama|Romance,160476
4256,31324,132432,Five Dances (2013),Drama|Romance,166037
4257,31337,132458,Monkey Kingdom (2015),Documentary,131736
4258,31347,132480,The Age of Adaline (2015),Drama|Fantasy|Romance,158679
4259,31396,132590,Happy Valley (2014),Documentary,174680
4260,31397,132592,GMO OMG (2013),Children|Documentary,182501
4261,31407,132614,Dior and I (2014),Documentary,88725
4262,31409,132618,Kite (2014),Action|Crime|Drama|Mystery|Thriller,176358
4263,31428,132660,Man Up (2015),Comedy|Romance,169311
4264,31488,132796,San Andreas (2015),Action|Drama|Thriller,158903
4265,31490,132800,Welcome to Me (2014),Comedy|Drama,99414
4266,31556,132944,Night Monster (1942),Children|Drama|Horror,89786
4267,31562,132958,The Kill Team (2013),Documentary|War,167303
4268,31579,132997,Wrong Turn 6: Last Resort (2014),Horror,143617
4269,31617,133093,A Quiet Place to Kill (1970),Drama|Thriller,81878
4270,31619,133097,Orgasmo (1969),(no genres listed),129032
4271,31631,133127,Barbie of Swan Lake (2003),Animation|Children,103434
4272,31651,133167,Barbie as Rapunzel (2002),Animation|Children,102747
4273,31663,133195,Hitman: Agent 47 (2015),Action|Crime|Thriller,186989
4274,31735,133357,The Seven Five (2014),Documentary,180818
4275,31763,133419,Pitch Perfect 2 (2015),Comedy,89725
4276,31813,133537,The Penthouse (1967),Drama|Thriller,151987
4277,31833,133579,Addicted (2002),Drama|Mystery|Romance|Thriller,175646
4278,31861,133638,Tunisian Victory (1944),Documentary|War,84411
4279,31864,133645,Carol (2015),Drama|Romance,200871
4280,31883,133689,Pound of Flesh (2015),Action,187845
4281,31922,133771,The Lobster (2015),Comedy|Romance|Sci-Fi,115588
4282,31935,133798,Hot Pursuit (2015),Action|Comedy,95058
4283,31937,133802,Slow West (2015),Action|Thriller|Western,139908
4284,32038,134029,Into Thin Air: Death on Everest (1997),Action|Adventure|Drama,85648
4285,32084,134130,The Martian (2015),Adventure|Drama|Sci-Fi,155969
4286,32089,134152,Treasure Island (1972),Adventure|Children,94849
4287,32098,134170,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi,177193
4288,32183,134368,Spy (2015),Action|Comedy|Crime,148505
4289,32186,134374,Tinker Bell (2008),Adventure|Animation|Children|Fantasy,104784
4290,32187,134374,Tinker Bell (2008),Adventure|Animation|Children|Fantasy,183951
4291,32196,134393,Trainwreck (2015),Comedy|Romance,135789
4292,32243,134528,Aloha (2015),Comedy|Drama|Romance,152039
4293,32268,134585,Six Acts (2012),Drama,140511
4294,32277,134603,The Nun (2013),Drama,103189
4295,32306,134664,Enter the Dangerous Mind (2013),Thriller,117835
4296,32313,134680,Taxi (2015),Comedy|Drama,106022
4297,32358,134783,Entourage (2015),Comedy,145291
4298,32390,134853,Inside Out (2015),Adventure|Animation|Children|Comedy|Drama|Fantasy,182731
4299,32416,134915,Amusement (2008),Horror|Thriller,155021
4300,32497,135135,Max (2015),Adventure|Children|Drama,104278
4301,32498,135137,Pixels (2015),Action|Comedy|Sci-Fi,142791
4302,32501,135143,Fantastic Beasts and Where to Find Them (2016),Fantasy,93931
4303,32537,135216,The Star Wars Holiday Special (1978),Adventure|Children|Comedy|Sci-Fi,184571
4304,32572,135288,Mr. Holmes (2015),Drama|Mystery,164773
4305,32619,135436,The Secret Life of Pets (2016),Animation|Comedy,97413
4306,32649,135504,Little Boy (2015),Comedy|Drama|War,107994
4307,32657,135520,Mythica: A Quest for Heroes (2015),Fantasy,104410
4308,32662,135530,Criminal (2016),Action|Crime|Drama|Sci-Fi,78639
4309,32663,135532,The Last Witch Hunter (2015),Action|Adventure|Fantasy,160980
4310,32664,135534,Krampus (2015),Comedy|Fantasy|Horror,124172
4311,32665,135536,Suicide Squad (2016),Action|Crime|Sci-Fi,140476
4312,32679,135567,Independence Day: Resurgence (2016),Action|Adventure|Sci-Fi,118663
4313,32680,135569,Star Trek Beyond (2016),Action|Adventure|Sci-Fi,145470
4314,32686,135581,Cabin by the Lake (2000),(no genres listed),156724
4315,32693,135595,Encounters of the Spooky Kind (1980),Action|Comedy|Fantasy|Horror,98281
4316,32695,135599,The Echo (2008),Drama|Horror|Mystery|Thriller,110815
4317,32696,135601,Rockstar (2011),Drama|Romance,181161
4318,32707,135623,The Fluffy Movie (2014),Comedy,165266
4319,32708,135625,Final Girl (2015),Action|Drama|Thriller,126901
4320,32805,135831,Never Back Down 2: The Beatdown (2011),Action|Drama,130588
4321,32819,135861,Ted 2 (2015),Comedy,155645
4322,32828,135885,Absolutely Anything (2015),Comedy|Sci-Fi,79266
4323,32829,135887,Minions (2015),Adventure|Animation|Children|Comedy,82923
4324,32844,135921,Dance Me to My Song (1998),(no genres listed),98373
4325,32852,135937,The Silence of the Hams (1994),Comedy|Thriller,145496
4326,32859,135951,Rumpelstiltskin (1995),Horror,161651
4327,32868,135969,Lower Learning (2008),Comedy,170108
4328,32878,135991,Premonition (2004),Horror,150891
4329,32890,136016,The Good Dinosaur (2015),Adventure|Animation|Children|Comedy|Fantasy,160772
4330,32891,136018,Black Mass (2015),Crime|Drama,77983
4331,32892,136020,Spectre (2015),Action|Adventure|Crime,183582
4332,32939,136200,The Terminators (2009),Action|Horror|Sci-Fi,121347
4333,32945,136212,The Howling: Reborn (2011),Horror,94803
4334,32962,136247,Scooby-Doo on Zombie Island (1998),Animation|Children|Comedy|Mystery,112244
4335,32964,136251,Scooby-Doo! Stage Fright (2013),Adventure|Animation|Children,131471
4336,32967,136257,Avengers Grimm (2015),Action|Adventure|Fantasy,166117
4337,33014,136371,Quints (2000),(no genres listed),181981
4338,33030,136427,High Crime (1973),Crime|Drama|Thriller,153600
4339,33052,136471,Kevin Hart: Laugh at My Pain (2011),Comedy|Documentary,149389
4340,33087,136542,Mickey's Christmas Carol (1983),Animation|Children,119560
4341,33090,136548,Gingerdead Man 2: Passion of the Crust (2008),Comedy|Horror,113202
4342,33097,136562,Steve Jobs (2015),Drama,166425
4343,33115,136598,Vacation (2015),Adventure|Comedy,142069
4344,33117,136602,Creep (2014),Horror|Thriller,126304
4345,33129,136626,See No Evil 2 (2014),Horror,89211
4346,33148,136664,Wild Horses (2015),Crime|Drama,181284
4347,33240,136864,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi,109642
4348,33283,136950,Mom (1991),Comedy|Horror,95539
4349,33288,136960,Mosquito (1995),Horror|Sci-Fi,194052
4350,33347,137088,Treasure Island (1999),Adventure|Children,138551
4351,33354,137108,Seal Team Six: The Raid on Osama Bin Laden (2012),Action|Crime|Drama|Thriller,154483
4352,33443,137337,Amy (2015),Documentary,174101
4353,33462,137383,Tom and Jerry: Spy Quest (2015),Animation,112927
4354,33465,137389,Tom and Jerry: The Fast and the Furry (2005),Animation|Children|Comedy,87060
4355,33548,137595,Magic Mike XXL (2015),Comedy|Drama,128936
4356,33603,137737,Darkness Falls (1999),Drama|Horror|Romance|Thriller,113931
4357,33613,137761,The Search for General Tso (2014),Documentary,114669
4358,33648,137857,The Jungle Book (2016),Adventure|Drama|Fantasy,178715
4359,33721,138036,The Man from U.N.C.L.E. (2015),Action|Adventure|Comedy,192918
4360,33723,138042,The Ritual,(no genres listed),205943
4361,33724,138042,The Ritual,(no genres listed),143905
4362,33746,138104,Justice League: Gods and Monsters (2015),Action|Animation,84310
4363,33755,138128,Enigma (2009),Sci-Fi,128385
4364,33785,138208,The Walk (2015),Adventure|Drama|Thriller,144218
4365,33896,138448,Midnight Sun (2014),Adventure,110075
4366,33930,138526,Death of a Ghost Hunter (2007),Horror|Thriller,76825
4367,33933,138534,Daddy's Girl (1996),Thriller,101053
4368,33957,138602,Lake Placid vs. Anaconda (2015),Action|Horror|Sci-Fi,198391
4369,33963,138616,Tangled (2001),Drama|Mystery|Thriller,88029
4370,34008,138726,Greased Lightning (1977),Action|Comedy|Drama,107757
4371,34014,138746,Creature (1985),Horror|Sci-Fi|Thriller,178427
4372,34035,138798,Joe Dirt 2: Beautiful Loser (2015),Comedy,78132
4373,34096,138962,Electra (1962),Action,177992
4374,34127,139052,Dark Places (2015),Drama|Mystery|Thriller,182816
4375,34262,139385,The Revenant (2015),Adventure|Drama,142823
4376,34318,139521,The Boy in the Plastic Bubble (1976),Drama,180446
4377,34320,139525,Cartel Land (2015),Action|Documentary|Drama,93204
4378,34368,139634,The True Cost (2015),Documentary,118526
4379,34372,139642,Southpaw (2015),Action|Drama,191947
4380,34373,139644,Sicario (2015),Crime|Drama|Mystery,179806
4381,34429,139775,I Am Big Bird: The Caroll Spinney Story (2014),Documentary,119227
4382,34446,139813,Sand Castles (2014),Crime|Drama|Thriller,92480
4383,34466,139855,Anomalisa (2015),Animation|Comedy|Fantasy,76143
4384,34475,139873,Sherlock Holmes (1922),Drama|Mystery|Thriller,166160
4385,34567,140110,The Intern (2015),Comedy,156818
4386,34576,140131,Extinction (2015),Drama|Horror|Sci-Fi,126693
4387,34597,140174,Room (2015),Drama,156802
4388,34630,140247,The Gift (2015),Drama|Horror,158702
4389,34639,140267,The Witch (2015),Horror,182858
4390,34640,140269,Homeless to Harvard: The Liz Murray Story (2003),Drama,119241
4391,34659,140311,Pervert Park (2014),Crime|Documentary,180771
4392,34694,140383,Van Helsing: The London Assignment (2004),Action|Animation|Fantasy|Horror,167529
4393,34710,140417,Superman (1948),Action|Crime|Sci-Fi,132110
4394,34719,140435,Captain America (1944),Action|Adventure|Sci-Fi,139140
4395,34747,140491,Puff the Magic Dragon (1978),Animation|Children,110365
4396,34763,140523,"Visit, The (2015)",Comedy|Horror,133888
4397,34764,140525,Secret in Their Eyes (2015),Crime|Drama|Mystery,114306
4398,34766,140529,Sinister 2 (2015),Horror|Mystery|Thriller,167031
4399,34812,140639,Nancy Drew (2002),(no genres listed),104564
4400,34840,140707,Curious George 2: Follow That Monkey! (2009),Animation|Children,123583
4401,34842,140711,American Ultra (2015),Action|Comedy|Sci-Fi|Thriller,157326
4402,34843,140713,No Escape (2015),Thriller,155885
4403,34844,140715,Straight Outta Compton (2015),Drama,192556
4404,34887,140805,Attack on Titan (2015),Drama|Horror,112905
4405,34892,140816,Tangerine (2015),Comedy|Drama,181952
4406,34893,140818,Merlin and the War of the Dragons (2008),Fantasy,127875
4407,34941,140928,Joy (2015),Comedy|Drama,96778
4408,34953,140956,Ready Player One,Action|Sci-Fi|Thriller,200523
4409,34961,140976,Supersonic Man (1979),Adventure|Comedy|Fantasy,142401
4410,34995,141050,Theeb (2014),Adventure|Drama|Thriller,98587
4411,35135,141397,Equals (2015),Drama|Sci-Fi,120171
4412,35140,141408,Scouts Guide to the Zombie Apocalypse (2015),Action|Comedy|Horror,178993
4413,35155,141438,War (2014),Drama,147221
4414,35205,141544,Turbo Kid (2015),Action|Adventure|Sci-Fi,166612
4415,35246,141644,Santa Baby (2006),Children|Comedy,202238
4416,35258,141668,War Room (2015),Drama,77918
4417,35262,141676,Joseph: King of Dreams (2000),Animation,189024
4418,35268,141688,Legend (2015),Crime|Thriller,160312
4419,35275,141702,Drishyam (2015),Drama|Mystery|Thriller,194317
4420,35283,141718,Deathgasm (2015),Comedy|Horror,123276
4421,35298,141749,The Danish Girl (2015),Drama,155785
4422,35302,141761,Area 51 (2015),Horror|Sci-Fi|Thriller,124741
4423,35346,141866,Green Room (2015),(no genres listed),90773
4424,35357,141890,Beasts of No Nation (2015),Drama|War,104589
4425,35370,141916,The Rise of the Krays (2015),Crime,81469
4426,35375,141926,He Named Me Malala (2015),Documentary,177994
4427,35400,141976,Snowglobe (2007),Children|Fantasy|Sci-Fi,183136
4428,35444,142070,Jenny's Wedding (2015),Comedy|Drama,177667
4429,35446,142074,Knock Knock (2015),Crime|Horror|Thriller,144066
4430,35450,142082,The Nightmare (2015),Documentary,140859
4431,35508,142210,The Beauty Inside (2015),Fantasy|Romance,203867
4432,35569,142352,Vengeance (1968),Western,80811
4433,35578,142372,Our Brand Is Crisis (2015),Comedy|Drama,139143
4434,35600,142422,The Night Before (2015),Comedy,174801
4435,35613,142448,Everest (2015),Adventure|Drama|Thriller,193916
4436,35632,142488,Spotlight (2015),Thriller,178142
4437,35634,142492,Son of Saul (2015),Drama,163936
4438,35641,142509,Hardcore Henry (2015),Action|Adventure|Sci-Fi,82567
4439,35654,142536,Burnt (2015),Drama,135652
4440,35739,142727,Remains (2011),Action|Drama|Horror|Thriller,135168
4441,35761,142791,My Little Bride (2004),Comedy|Drama|Romance,171737
4442,35819,142907,Breaking Dawn (2004),Horror|Mystery|Thriller,183330
4443,35828,142925,A Christmas Horror Story (2015),Horror,182153
4444,35833,142935,Evil Ed (1997),Horror,203928
4445,35863,142997,Hotel Transylvania 2 (2015),Animation|Comedy,98389
4446,35943,143201,One of Us (1989),(no genres listed),92607
4447,35958,143239,By the Sea (2015),Drama|Romance,174934
4448,35960,143245,The Little Prince (2015),Animation|Fantasy,130158
